415	22	416
417	6	418
419	62	420
421	15	422
423	44	424
425	6	426
427	19	77
196	7	428
429	8	430
431	17	432
433	85	434
435	47	436
124	75	437
438	31	439
440	86	441
442	47	443
32	87	444
445	81	445
446	68	447
448	11	23
449	69	450
451	6	452
453	48	382
454	7	455
456	14	160
457	7	458
459	19	460
461	43	141
194	55	462
463	20	464
465	31	466
467	10	468
469	31	470
471	64	472
473	13	474
475	32	5
476	25	62
477	88	478
479	75	480
481	86	482
271	30	483
484	89	485
486	26	342
487	1	488
489	90	490
491	3	492
493	91	494
495	13	331
496	13	181
497	8	498
499	7	500
501	25	62
502	7	503
138	42	504
505	24	352
506	92	507
508	48	382
509	76	510
511	31	4
512	93	513
514	17	515
516	38	517
518	94	519
520	95	521
522	13	92
523	43	141
524	38	525
526	29	0
527	38	528
529	20	530
531	15	532
533	28	32
534	5	117
535	43	141
536	47	537
538	25	62
539	39	540
541	96	542
543	7	544
545	7	546
547	3	548
549	19	550
551	97	552
553	84	554
555	98	556
375	20	557
558	19	559
560	36	561
562	38	563
564	45	565
566	99	567
568	2	569
570	92	571
572	12	573
574	10	468
575	28	32
576	6	577
578	10	579
580	15	581
513	35	582
583	36	97
584	100	585
586	80	344
587	89	588
589	75	211
590	24	352
591	83	592
593	101	594
595	71	596
597	75	480
598	10	599
600	19	601
602	13	32
603	86	604
605	102	606
329	29	607
608	7	609
610	35	611
612	103	613
570	42	614
615	104	275
616	19	617
618	105	619
620	48	32
621	43	141
622	69	623
624	12	625
626	65	627
628	75	310
629	13	331
630	30	631
202	69	632
633	74	634
635	86	636
637	15	638
639	13	640
641	45	642
643	106	592
644	84	645
592	94	646
647	17	648
503	30	499
649	1	650
651	6	652
653	25	62
654	107	655
656	31	657
658	2	659
660	84	661
662	108	90
663	8	664
631	47	665
410	38	666
667	3	668
669	109	670
671	8	672
673	3	674
675	110	494
676	30	677
678	97	679
680	20	681
682	3	683
684	15	685
686	8	687
688	64	245
689	8	690
691	8	692
693	47	694
695	5	399
696	111	697
698	102	699
700	66	701
702	5	9
601	7	703
704	66	705
706	112	707
308	69	708
310	75	709
710	28	158
711	7	712
713	17	243
714	27	715
716	38	717
718	38	719
720	19	721
722	19	723
724	19	725
18	9	726
727	97	728
729	20	730
731	8	732
733	15	734
138	75	735
487	51	160
736	113	737
738	30	739
740	37	741
742	32	743
744	114	745
746	115	747
748	23	57
749	3	750
751	71	752
753	109	754
755	48	32
756	22	757
758	19	759
139	75	760
602	31	163
761	116	762
346	3	763
764	40	765
766	3	767
768	85	434
769	85	434
770	117	771
687	38	772
773	118	774
775	19	776
777	59	778
779	103	780
781	101	782
783	119	784
785	28	622
786	35	787
788	17	789
772	106	592
790	120	791
138	42	792
793	9	138
794	18	795
796	32	797
798	60	90
799	17	800
801	3	802
803	77	804
112	7	805
85	8	806
807	109	808
153	47	355
809	17	215
810	121	811
748	122	812
813	40	814
232	10	65
815	13	816
817	17	818
819	8	820
821	58	822
823	94	824
825	11	23
826	7	26
827	20	828
829	43	384
830	48	32
831	20	832
833	13	834
835	24	836
837	30	838
839	7	840
841	68	842
428	13	92
843	31	844
845	2	846
847	123	848
849	8	850
693	47	851
852	13	853
854	58	855
856	5	9
857	64	858
155	28	32
859	21	860
861	17	862
863	47	864
865	106	866
867	29	331
868	84	869
870	17	871
872	124	873
874	14	160
285	7	875
593	22	876
877	14	878
879	71	880
881	19	882
883	15	884
885	17	871
886	19	887
888	3	256
597	92	889
890	23	891
892	7	893
894	6	895
896	20	897
898	84	899
598	7	900
901	14	160
124	42	902
903	31	136
904	38	905
906	26	907
908	7	909
910	65	627
911	125	321
574	10	912
913	4	9
914	5	399
236	63	915
916	47	917
918	126	919
920	43	384
921	3	385
922	127	226
923	128	924
925	95	926
927	129	90
928	19	929
930	56	930
197	30	931
280	17	862
932	13	158
933	24	934
935	10	936
937	130	938
939	3	940
941	12	942
929	7	943
944	29	945
946	5	399
947	76	948
601	47	949
950	20	951
952	19	550
953	106	954
569	30	955
956	84	957
598	7	958
959	19	578
960	35	961
962	131	274
963	132	964
582	58	965
966	17	967
968	75	969
970	43	384
971	13	640
972	22	973
974	101	975
976	133	382
977	48	32
978	50	979
980	96	981
982	7	983
984	134	985
449	15	986
987	108	90
628	9	985
323	8	988
989	26	990
991	19	467
992	13	993
994	29	158
995	71	996
997	28	449
998	19	999
128	8	1000
100	38	276
1001	17	1002
19	75	211
383	6	1003
1004	86	1005
810	121	1006
1007	66	1008
1009	8	1010
268	32	1011
715	8	255
1012	27	1013
1014	37	1015
1016	19	1017
908	7	1018
1019	89	1020
1021	13	1022
1023	8	1024
1025	45	1026
1027	6	1028
1029	34	90
1030	85	434
210	9	1031
1032	66	1033
1034	135	382
1035	136	106
1036	14	160
1037	22	1038
1039	8	1040
327	7	1041
570	75	1042
1043	127	1044
1045	28	1046
4	2	1047
1048	19	1049
1050	24	1051
1052	21	1053
1054	47	1055
1056	117	1057
1058	73	1059
1041	30	1060
1061	19	1062
441	32	1063
1064	24	1065
235	15	1066
749	38	455
317	8	750
1067	8	1068
1069	13	274
1070	19	1071
1072	30	356
1073	137	1074
1075	13	993
1076	134	570
1077	97	1078
1079	13	1080
1081	27	1082
1083	75	1084
1085	138	1086
1087	139	90
1088	58	1089
1090	108	90
997	13	816
853	72	1091
1092	21	1093
1094	12	1095
1096	41	124
1097	26	1098
1099	110	494
1100	85	434
1101	19	1102
1103	8	1104
1105	3	1106
1107	13	1080
1108	134	211
1109	34	90
382	15	1110
117	130	1111
1112	12	1113
1114	3	268
1115	8	30
32	87	1116
1117	137	1118
1119	89	1120
1121	7	1122
1123	48	1124
1125	30	1126
1127	47	1128
1046	118	774
1129	31	1130
740	37	1131
1132	31	163
1133	15	1134
1135	41	480
1136	19	1137
1138	48	32
32	87	1139
1140	140	1141
1142	141	1143
1144	42	1145
1146	14	29
1147	19	1148
1149	36	771
1150	66	1151
1152	8	1153
1154	3	1155
1156	4	11
1157	17	1002
1158	142	1159
1160	143	1161
1162	29	1163
1164	144	705
119	15	1165
37	8	663
1166	66	1167
1096	17	1168
1169	5	399
1170	10	1171
95	18	1172
1173	31	163
1174	19	559
1175	31	844
1176	17	818
1177	89	1178
598	7	1179
1180	38	1181
1182	24	1183
1184	47	1185
1186	43	141
1187	17	131
894	8	1188
1189	20	1190
1191	17	1192
1193	6	1194
1195	136	1196
1197	19	1198
1199	89	1200
356	7	1201
1202	145	1203
1204	120	791
1205	45	1206
1207	3	1208
1209	6	1210
201	31	1211
1212	8	1213
1044	15	1214
1215	134	212
1216	48	32
382	15	1217
13	13	622
1218	66	1219
985	92	1220
343	4	11
264	20	1221
1222	32	1223
1224	8	1225
1226	6	1227
722	8	673
1228	11	23
1229	28	637
673	8	1230
1231	71	1232
1233	14	160
1234	15	1235
555	68	1236
1237	7	1238
1239	17	818
1240	57	1241
1242	1	1243
1244	75	1245
1246	95	926
1247	146	1247
1248	10	1249
1250	7	1251
1252	100	160
1253	71	1254
1255	14	585
1256	103	1257
1258	13	119
1259	13	1260
1261	34	90
1262	147	382
1263	148	1264
1265	3	1266
1267	17	1002
1268	13	1269
1270	117	771
1271	92	1272
1273	50	1274
1275	13	1276
1277	9	1278
619	38	1279
900	13	1280
236	63	1281
1282	86	1283
1284	10	1285
1286	13	32
1287	9	480
675	8	1288
1289	4	9
1290	8	683
1291	6	1292
1293	116	1294
1295	13	75
1296	44	1297
1298	31	4
1299	120	791
382	15	976
726	9	1300
1301	13	1302
1303	13	1304
1305	48	382
1280	23	57
1306	149	1307
1308	66	1309
1310	124	1311
1312	31	1313
469	115	747
306	17	818
1314	2	462
1315	115	747
367	3	395
1316	85	434
1317	81	1317
1318	8	1319
1320	117	1321
1322	13	32
1323	89	1324
1325	85	434
1326	39	1327
65	27	1328
1329	26	1098
1330	112	1331
1332	17	1333
1334	6	1335
1336	3	1337
985	42	1338
1339	13	1340
1341	8	1342
1343	150	330
1344	145	1345
1346	76	1347
1348	17	862
1300	57	1240
1080	2	1349
1350	12	1351
1352	8	1353
1354	25	62
1355	13	27
1356	27	1357
1358	20	1359
1360	29	1361
1362	3	1070
1363	25	62
1364	38	1365
1366	41	480
79	3	1367
1368	47	1369
1370	77	1371
1372	25	62
1373	151	32
1374	20	1375
138	75	1376
1377	71	279
1378	36	1321
944	29	1379
1380	142	1381
1382	17	1383
101	12	1384
1385	41	1144
1386	10	579
1387	38	1388
1389	7	1390
1391	25	62
1392	66	1393
236	37	1394
396	8	66
1395	21	1396
1397	106	43
159	26	990
919	41	138
1398	43	141
1399	14	29
1400	121	1401
1402	48	32
1127	10	1403
1404	13	1405
17	8	16
1406	46	1407
1408	77	1409
382	72	1410
236	63	1411
1412	152	1413
1414	17	1415
1416	22	1417
1164	69	1418
1419	153	1420
1421	83	540
1422	48	32
1423	82	1424
1425	31	1426
1427	4	399
1428	31	844
721	47	1352
1429	25	62
1430	38	1431
1432	96	1433
492	8	1434
1435	108	90
1436	154	1437
1438	117	937
1439	86	441
1440	8	106
1441	74	1442
1443	28	1080
1444	39	1445
139	9	1446
1447	25	62
1448	148	1449
1450	3	1451
1452	1	1453
593	22	722
1454	42	1455
1456	39	1457
1458	127	1044
570	42	1459
963	25	62
444	15	1460
1461	75	1462
1463	5	399
236	44	1464
1465	85	434
1466	101	1467
1468	19	1469
1470	38	1350
1471	6	1472
1473	48	382
1474	61	521
1475	17	243
1476	8	1477
1478	15	1479
1480	101	1481
1482	48	32
212	92	1483
1484	86	1485
1486	155	1487
1488	17	1192
1489	7	1490
1491	76	1492
1330	112	1493
1494	40	1495
1496	15	1497
1498	6	1499
382	15	249
1500	26	342
1501	7	1210
1502	156	1503
1504	13	853
1505	11	23
1506	38	1339
1507	11	23
1508	3	1509
1510	4	11
1511	17	215
1512	41	597
572	30	1513
1514	130	1515
598	47	625
392	66	1516
1517	3	1208
796	32	1518
559	47	1519
1520	7	1521
938	68	273
1522	21	1523
1524	19	1102
1525	31	1526
1527	127	226
1271	9	570
1528	20	1529
1530	6	1531
1532	8	1533
53	22	1534
1535	3	1536
1537	157	181
1538	19	931
1539	13	27
1540	13	382
1541	141	1542
1062	10	1543
1544	20	1545
1546	92	1547
1548	19	442
999	7	1549
1550	35	1551
1552	23	57
1553	62	1554
1555	5	117
1556	17	862
1557	158	1558
1559	27	1560
346	3	260
1561	25	62
1562	15	1563
1564	86	1005
1565	47	282
1566	89	1567
1568	17	862
1132	84	1569
1570	17	1571
1572	131	1573
1574	48	1124
1575	152	1576
1577	15	1578
1579	6	1564
726	9	1278
397	10	1171
1580	13	449
1581	30	356
1582	43	141
1583	15	1584
1585	54	1586
938	36	1587
1127	10	1588
1589	8	1590
1591	3	667
1314	2	1592
1593	60	90
1594	24	592
1595	19	1596
106	8	1597
1598	26	1098
1599	31	1600
1601	43	141
1602	97	1603
32	15	1604
1147	6	1605
1606	86	441
280	66	592
1607	31	136
1130	2	1608
1609	8	1610
1611	71	1612
1613	41	735
699	31	147
1614	103	1615
1616	103	1617
1618	68	415
1619	8	1620
1621	19	1622
1623	5	11
572	14	585
1624	64	1625
1626	42	1627
11	130	1628
1629	159	1630
1631	160	1632
1146	31	658
434	161	1633
775	17	1192
657	2	1634
1635	107	1636
1637	146	1637
1638	6	1639
1640	22	554
1641	1	888
1642	32	1643
1644	19	1137
1645	19	1646
1647	21	1648
1649	99	1650
1651	106	1652
1653	13	32
1654	7	1655
1121	7	1599
1656	17	862
1657	38	1658
1659	6	1660
1661	47	830
1662	3	1663
1664	85	1665
1666	162	1667
663	6	1668
829	17	215
220	163	1669
1670	3	1671
1672	2	517
1673	79	1674
1026	24	1675
1676	42	1677
1678	100	585
928	32	1679
500	12	1680
1681	4	11
526	29	1682
1683	12	1684
1685	164	1686
1687	40	1688
1689	19	1690
1691	3	1619
598	7	1692
1693	13	993
917	19	153
1694	58	1695
1696	44	1697
1698	6	1699
1700	165	1701
1702	32	1703
1704	13	1705
692	8	1706
1707	13	419
1708	4	9
1709	47	1710
1711	166	90
1712	0	1713
1714	28	32
1715	20	1716
1252	8	1357
1717	17	60
816	72	1718
1719	26	64
1720	38	1399
1721	19	908
344	125	1722
1723	19	1724
326	38	874
1725	58	1726
1727	19	1250
154	17	1415
886	6	1728
1729	17	1730
371	7	1731
138	92	1732
1733	21	1734
467	7	1735
1736	3	1212
1737	8	1738
1739	20	1740
1741	76	1742
1743	13	1744
1745	8	1067
1746	137	1747
1748	124	1749
1750	15	1751
1752	26	1753
1707	30	908
1754	59	1755
1374	20	1048
1756	42	1757
1758	4	117
1759	7	1760
1761	100	160
1762	24	1763
1764	146	1764
1765	108	924
1766	66	1044
1767	167	1768
1769	38	525
1770	82	1771
1772	38	1667
133	8	1773
1774	34	90
1685	3	1775
1776	120	791
1777	8	256
1778	17	1002
1779	85	434
1780	12	1781
1782	17	393
1783	48	382
1121	10	1784
1785	13	1786
1787	24	1788
1789	15	1790
347	20	1791
1792	90	1793
1794	2	1795
1796	130	1797
1798	17	131
1799	101	1800
1758	5	399
1801	19	1802
31	24	1803
1117	137	1804
1805	35	1806
1807	19	1808
1809	25	62
1314	2	1810
1811	6	1812
1813	19	908
1814	19	559
1353	38	1815
1816	20	1817
1818	27	1819
1820	166	90
28	12	1821
742	32	1822
1823	13	993
1044	18	1424
236	63	1824
1825	76	1826
1827	7	1828
1829	65	1830
1831	3	1737
1832	6	1833
1834	57	138
1835	18	795
1836	13	1837
1838	31	147
1839	48	32
234	13	274
1840	27	1841
1842	108	90
124	75	212
1843	31	1844
1845	9	570
1846	10	1356
691	8	1847
1848	158	1849
1850	143	582
1851	43	141
1852	130	1853
1854	8	1855
1856	19	1857
1858	20	1859
1860	95	521
1861	14	160
1862	8	1863
1864	12	940
1566	89	1865
1866	85	434
1867	14	29
1138	19	559
1868	27	817
1869	38	1870
1871	84	1872
38	66	1327
1873	154	1874
114	43	141
1875	85	434
1876	26	1877
1837	23	57
1878	6	1879
1880	26	1881
1882	5	9
1883	11	490
1756	9	506
1884	90	1885
879	71	1886
1887	38	1888
1889	6	1890
1891	168	1080
1892	28	32
1893	6	1823
1894	3	1895
467	7	1896
467	7	1897
1898	169	937
1899	7	438
466	2	1900
1901	170	1902
1903	24	1652
382	2	1904
1905	3	1906
1907	8	917
1908	43	141
1378	117	771
1909	27	1910
1911	26	342
939	8	1912
1913	171	1914
931	7	1915
1916	171	302
1639	84	1917
1918	38	1919
1920	19	1921
1327	148	1922
6	8	1923
1924	22	1925
865	13	32
637	87	1926
1927	48	1928
453	19	1661
1929	130	1930
1931	76	1740
1932	167	1768
1933	13	1934
1935	26	1936
1937	86	1938
1939	9	1940
1941	25	62
804	6	1942
1943	21	1944
1945	14	1946
1947	11	23
706	89	1948
1949	6	1950
1805	35	324
1171	27	1951
1661	47	1952
1953	101	1954
1536	3	1955
1956	68	1957
1958	8	1095
1959	26	1960
1961	19	931
1962	47	1963
1964	17	1730
1965	7	1966
1967	48	1124
1968	27	1969
1830	29	1970
32	15	134
1971	13	382
1972	25	62
222	145	1973
1408	19	1974
1975	76	1976
1977	172	1978
1979	117	1321
1124	87	1980
1981	8	804
1982	170	1983
1984	106	1985
1986	9	1987
1314	2	1988
1989	43	141
1990	10	1991
1992	28	1361
1993	10	579
1974	10	1994
1995	38	1996
1997	43	141
1998	6	1999
2000	43	141
2001	27	2002
2003	7	2004
2005	19	1857
966	17	2006
2007	8	2008
1177	89	2009
2010	173	2011
2012	174	627
2013	143	2014
1329	13	181
1704	13	2015
2016	19	2017
2018	21	2019
2020	76	2021
2022	108	2023
2024	27	2025
2026	130	1930
1900	31	466
127	22	2027
2028	20	2029
2030	30	2031
2032	57	212
2033	148	2034
961	58	2035
2036	47	2037
2038	82	2039
2040	25	62
2041	74	1422
284	8	2042
2043	17	2044
2045	29	2046
1568	17	818
399	130	2047
2048	17	1002
2049	46	2050
2051	175	2052
2053	3	1887
940	66	1327
2054	83	2055
2056	4	9
2057	48	1124
577	12	1364
2058	19	863
2059	3	2060
281	21	2061
2062	6	1815
2063	17	1730
2064	2	2065
2066	97	2067
2068	58	2069
2070	103	2071
783	43	141
2072	27	2073
2074	19	1469
985	9	2075
2076	127	1234
2077	76	2078
2079	176	2080
113	3	2081
2082	177	139
2083	45	2084
299	171	1059
2085	75	2086
2087	178	1321
475	32	26
2088	101	2089
2090	29	2091
2092	6	2093
2094	19	1921
1994	27	2095
2096	19	2097
2098	97	893
2099	10	65
2100	7	1365
2101	115	747
1566	89	2102
2103	6	2104
9	130	2105
2106	109	2107
2108	4	117
2109	8	2110
1476	38	2111
84	2	2101
2112	152	2113
2114	26	1098
2115	30	2116
2117	155	2118
2119	38	2120
2121	69	2012
2122	17	2123
1394	23	209
2124	31	163
2125	13	1394
2126	61	521
2127	8	2128
879	71	2129
399	130	2130
2131	179	2132
2133	3	2134
2135	63	1640
2136	31	439
1082	17	1730
2137	17	60
2138	58	2139
2140	109	2141
2142	34	90
637	69	2143
625	19	1389
1062	7	2144
2145	3	2146
2147	8	2148
2149	7	2150
210	75	2151
1955	3	346
631	47	2152
964	5	117
2153	7	2154
2155	155	2156
2157	6	2158
802	24	592
2159	17	215
524	38	2160
219	12	2161
2162	81	2162
2163	110	494
2124	109	2164
2165	131	382
1931	76	2166
2167	7	2168
200	20	2169
2170	22	2171
2172	68	2173
2174	8	2175
2176	31	4
2177	28	1164
1321	180	1587
2178	98	2179
2180	20	2181
2182	66	2183
2184	181	2185
2186	8	2187
2188	77	2189
2190	115	747
2191	182	2192
532	56	532
598	47	2193
2194	12	2195
2196	12	2197
2198	121	2199
117	130	2200
2201	10	2202
331	69	2203
399	130	2204
2003	7	906
2205	106	866
2206	48	32
2207	1	2208
2209	4	11
2210	20	2211
835	100	160
210	9	597
2212	109	2213
2214	45	2215
2216	19	536
528	12	766
2217	15	1200
2218	30	2219
2220	17	2221
2222	19	240
2003	47	2223
1014	37	2224
637	15	2225
2226	19	2227
2228	6	2229
2230	75	2231
2232	8	2233
2234	84	2235
1505	84	2236
1588	27	2237
73	28	382
2238	15	2239
2240	183	904
2241	26	2242
2243	66	2244
2245	31	174
2246	8	2247
2248	47	386
101	13	119
1173	86	482
2249	17	1730
2250	2	2251
2252	50	2253
1945	13	1022
2254	22	2255
315	14	585
2256	22	2257
407	43	384
2258	26	64
2149	7	1390
2259	7	2260
2261	20	2262
2263	19	776
2264	106	2265
158	69	2266
519	68	2267
1990	7	2268
2269	6	2270
2271	14	2272
2273	5	9
563	26	64
2162	83	2274
2275	184	2276
2277	31	2278
2279	71	2280
2281	13	2282
2283	39	592
2284	27	2285
2286	118	774
2287	19	2191
1062	7	2288
11	130	2289
124	92	2290
1618	68	2291
2292	47	2293
906	141	2294
1929	130	2295
688	35	611
2296	185	32
2297	183	2298
2299	3	166
1334	19	483
2300	47	2301
2302	19	2303
2304	85	434
2305	76	2306
2307	31	2308
2309	25	62
2310	20	1621
2311	8	2312
140	8	2313
2314	6	2315
2316	8	2317
1454	75	1278
2318	13	637
2319	43	384
905	106	2320
2321	157	1928
2322	158	2323
1227	31	658
2324	19	559
2325	85	434
2326	13	75
2327	3	2328
278	84	12
2329	47	359
2330	19	2331
2332	6	2333
2334	138	2335
2336	96	2337
1119	89	273
2338	186	2339
2340	130	2341
2342	19	2343
1070	19	2344
931	7	370
390	6	1293
2345	8	2346
2347	100	160
2348	187	2349
1937	11	23
2350	19	2351
2352	106	1087
2353	8	2354
2355	19	483
186	45	2356
979	82	2357
2358	9	212
236	63	2359
1278	9	985
212	9	735
2360	66	1457
2361	17	215
2362	19	2363
2364	13	1280
234	86	1222
2365	7	180
2366	41	1245
2173	101	2367
2368	19	2369
1629	123	2016
2370	188	2371
2372	129	90
2168	13	640
2373	21	2374
2207	1	314
2375	66	2376
2377	30	1121
2378	26	342
2379	25	62
2380	8	2381
2382	109	2383
2384	4	117
2385	9	1834
2386	146	2386
1208	66	2387
2388	15	2389
1943	21	2390
2391	6	2392
2393	13	2394
2395	65	2396
560	117	1929
2397	15	2398
2399	47	2400
1173	26	1098
2401	89	2402
2403	8	2404
2405	12	2406
2407	28	32
2408	48	32
2409	13	2410
771	130	560
2260	12	2411
2412	82	1771
1613	41	138
608	7	1849
2413	102	1322
1986	9	1834
2414	109	2415
2416	15	2417
674	3	1230
2418	3	2419
2420	141	2421
1857	47	2422
2423	17	2424
2425	12	2426
2427	3	1000
2428	118	774
2429	20	917
117	130	2430
2431	40	2432
1323	189	2433
2434	3	1906
2435	43	141
382	69	246
1044	18	2436
2437	154	2438
785	13	68
2439	75	597
2440	13	1046
2441	80	344
2442	190	2443
2444	43	384
706	89	2445
2446	17	243
2447	191	2448
2449	17	393
2450	5	117
112	47	2451
1917	19	112
2452	25	62
961	135	32
2453	17	800
2454	43	141
2455	82	2456
2457	13	75
535	192	2458
10	4	9
1459	8	2459
2460	31	2461
658	2	2440
2462	137	2463
2464	10	2465
2466	19	2467
1990	10	2468
2469	48	308
248	48	1124
2037	6	2470
711	7	2471
1410	174	1830
2472	154	2438
2473	35	2474
2475	26	1098
2476	19	1062
2477	38	2478
715	43	141
2479	6	2480
297	19	2481
1127	7	2482
2483	20	2484
2485	8	1538
1756	75	2486
2487	8	394
2488	8	2489
2490	106	2491
2492	8	2493
2494	38	2495
2496	8	2497
2498	60	90
1314	2	2499
2500	66	2501
1546	42	919
2502	193	32
2001	103	2502
1299	194	2503
2504	6	2505
1144	42	2506
2507	65	944
2508	31	136
2509	10	2510
1537	174	2511
387	31	2512
320	48	32
284	6	2513
1364	32	2514
2045	29	2515
2187	6	2516
631	182	2517
2518	89	2519
561	130	1930
2520	17	243
2521	8	2522
2523	42	2524
2525	13	32
1989	21	859
2526	25	62
2527	18	2528
1990	7	2529
2158	25	62
2530	7	2531
2532	7	298
664	8	2313
2533	17	862
1330	89	2534
2535	2	2536
2537	38	2538
1591	3	2539
2540	4	11
2541	177	138
2016	19	2399
1075	11	23
2542	13	235
2543	41	2544
985	42	2545
2546	1	700
2547	13	32
2548	8	2549
1087	195	2550
2551	19	1127
1303	13	27
2552	6	2553
2554	17	243
84	2	2555
2556	42	2557
2558	43	141
634	8	2559
2560	8	2561
98	37	2562
2563	6	2229
1518	26	1098
2564	8	2565
2566	52	2567
479	9	1987
2568	3	2569
2570	28	32
2571	6	2572
2573	28	32
2574	193	1682
835	43	141
2575	19	536
2576	8	1762
2577	3	1925
1143	31	84
2578	68	2579
1869	41	1245
356	10	2580
984	17	2424
2581	20	2582
2583	17	967
2584	12	2585
2586	162	2587
2588	143	2589
2590	120	791
1222	38	2591
2592	196	2593
2594	48	32
2595	22	2596
1879	13	119
2300	7	2597
2598	8	2599
2600	58	1705
2601	43	384
2602	19	1690
2250	2	2603
2604	26	2605
2606	24	2607
670	3	2608
2609	30	2610
2611	19	2612
2613	122	2614
2615	77	769
2616	197	2617
1971	13	1046
2618	41	1300
2619	154	2620
2621	39	2622
1913	65	2623
2624	147	382
1314	2	2625
1067	85	434
2626	8	2627
455	30	2628
2367	140	2629
1409	6	2514
2630	47	2631
2632	19	2633
766	38	2634
2492	66	2635
2636	7	2637
2638	31	2512
2639	5	117
2640	29	1080
1801	110	494
2641	29	308
1733	17	243
330	78	1361
2642	74	2643
309	13	32
597	9	2644
181	87	1015
504	134	139
2645	14	2646
2647	6	2648
2649	12	2650
484	89	2651
1907	3	2403
2652	31	4
2653	25	62
467	7	2654
1720	38	2655
2656	3	177
2657	19	1921
2658	7	2659
2660	9	570
2196	31	205
2661	80	344
2096	138	2662
2663	86	2317
2664	164	2053
2665	22	2666
1703	13	2667
2668	3	2669
2670	109	1917
2671	47	2672
2673	31	657
2674	130	2675
2676	12	1387
447	101	2677
1969	17	862
2678	8	492
2679	75	726
32	15	1281
620	38	2680
2681	8	2682
2683	38	2684
2685	8	2686
2687	76	265
2688	26	990
2689	31	2308
2690	48	1928
1993	47	359
1597	24	2691
2692	52	2693
2694	6	2695
2696	38	296
32	15	2697
2698	17	871
1501	7	2699
211	57	2700
2701	17	131
2702	85	434
2703	109	1196
1956	68	2704
2705	154	2706
2707	8	2708
1124	15	2709
2710	86	1283
186	38	2711
2712	75	2713
1414	19	1596
971	13	1280
2714	13	92
467	7	2538
2715	128	90
658	2	2716
2717	13	2046
1042	75	2644
2718	47	2719
2720	25	62
323	3	2721
1405	69	2722
2723	43	141
2724	31	657
750	3	2569
2725	6	1003
236	63	2726
2708	17	818
1410	157	1928
117	130	2727
2728	32	2729
2730	198	585
2731	35	2732
2733	29	2734
2735	101	2736
2737	15	2738
2739	15	2740
2741	133	32
1374	20	2742
2743	103	2744
2745	43	141
2537	43	141
2746	85	434
2747	48	1928
2748	21	2749
2750	52	2751
79	66	2752
2753	44	2754
2755	13	622
2756	27	2757
2758	172	2759
2652	86	1005
2760	199	2761
2299	6	2762
467	7	2763
2764	146	2764
2765	6	2766
1216	85	434
2767	24	2768
1081	103	1795
467	7	1223
2769	29	2770
654	107	2308
2771	19	1846
2772	48	32
2773	7	1999
2774	48	32
2775	81	2775
2776	19	931
2777	5	399
2778	17	862
2779	19	721
2780	122	2037
1070	8	2781
